days,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
189.0,-0.012624396139208084,0.8919733042091608,0.19186361312136338,0.5,0.61,0.74,0.89,1.08,1.31,1.59
190.0,1.9174390066774734e-05,0.9096306797496146,0.19257137242740296,0.51,0.62,0.75,0.91,1.1,1.34,1.62
191.0,-0.00345254591680816,0.9253392742417713,0.19254027479068198,0.52,0.63,0.76,0.93,1.12,1.36,1.65
192.0,-0.007938315381342438,0.9422084951753057,0.19261782422450974,0.53,0.64,0.78,0.94,1.14,1.39,1.68
193.0,-0.011220681796553974,0.9579113759763102,0.19258512290982138,0.54,0.65,0.79,0.96,1.16,1.41,1.71
194.0,0.032941759401214805,0.9808927483785101,0.19298432054876302,0.55,0.66,0.81,0.98,1.19,1.44,1.74
195.0,-0.013191650605222021,0.9964794844745511,0.1922704703477836,0.56,0.68,0.82,1.0,1.21,1.46,1.78
196.0,-0.01714903312410967,1.0133521411417978,0.1923465778744427,0.57,0.69,0.84,1.01,1.23,1.49,1.81
197.0,-0.0058794950926004995,1.0310137948767004,0.1929659938687524,0.58,0.7,0.85,1.03,1.25,1.52,1.84
198.0,0.009794151595072341,1.0508861594623375,0.19295975022889178,0.59,0.71,0.87,1.05,1.27,1.55,1.87
199.0,-0.00785119640704207,1.0695862534066358,0.19265919745832052,0.6,0.73,0.88,1.07,1.3,1.57,1.91
200.0,0.007526059881032954,1.0894721210613576,0.1926624605616002,0.61,0.74,0.9,1.09,1.32,1.6,1.94
201.0,-0.0075066744763204254,1.105923879040678,0.1936711930650202,0.62,0.75,0.91,1.11,1.34,1.63,1.98
202.0,0.018061303197380973,1.130005882898836,0.19296336407646203,0.63,0.77,0.93,1.13,1.37,1.66,2.01
203.0,0.00795745751716011,1.1486824790652612,0.19339166908628921,0.64,0.78,0.95,1.15,1.39,1.69,2.05
204.0,0.039594077452292376,1.169438000793717,0.19423615494993238,0.65,0.79,0.96,1.17,1.42,1.72,2.08
205.0,-0.011302865191147418,1.1890670297564945,0.19224004717263102,0.67,0.81,0.98,1.19,1.44,1.75,2.12
206.0,0.0016128603606482322,1.2108454414692107,0.19298894325111796,0.68,0.82,1.0,1.21,1.47,1.78,2.16
207.0,-0.023436362966175628,1.2283977060639764,0.19292409635710803,0.69,0.84,1.01,1.23,1.49,1.81,2.2
208.0,0.01125829889560341,1.2513761230025933,0.19325178936466117,0.7,0.85,1.03,1.25,1.52,1.84,2.23
209.0,0.011941673487822794,1.274253873874795,0.19301904278933088,0.71,0.87,1.05,1.27,1.55,1.87,2.27
210.0,0.0034293202433754114,1.2977499835435211,0.19255043007597097,0.73,0.88,1.07,1.3,1.57,1.91,2.31
211.0,0.004179037839975746,1.3206242162847337,0.19233817262275169,0.74,0.9,1.09,1.32,1.6,1.94,2.35
212.0,0.015618703436711139,1.342411963294316,0.1930095079797439,0.75,0.91,1.11,1.34,1.63,1.97,2.39
213.0,0.006267406995119233,1.3660314044530748,0.19363858432160364,0.76,0.93,1.13,1.36,1.66,2.01,2.44
214.0,-0.01568171584920793,1.3853565826431196,0.19316276913132613,0.78,0.94,1.14,1.39,1.68,2.04,2.48
215.0,-0.004468431705860422,1.4101854477773437,0.1934250392803612,0.79,0.96,1.16,1.41,1.71,2.08,2.52
216.0,0.01076001007894944,1.4360746247429281,0.19316498253872008,0.8,0.98,1.18,1.44,1.74,2.11,2.56
217.0,-0.01166029606676361,1.4584620895842357,0.1934039572616412,0.82,0.99,1.2,1.46,1.77,2.15,2.61
218.0,0.016408858339113302,1.488530958104805,0.193174204574671,0.83,1.01,1.23,1.49,1.8,2.19,2.65
219.0,-0.024752789353050402,1.510037939587129,0.19218148553158113,0.85,1.03,1.25,1.51,1.83,2.22,2.7
220.0,0.026068904994525487,1.539911577766914,0.19342073064019333,0.86,1.04,1.27,1.54,1.87,2.26,2.74
221.0,-0.004378900829423046,1.5633814038667038,0.19289349656658886,0.88,1.06,1.29,1.56,1.9,2.3,2.79
222.0,0.001048356800163426,1.5900149014081584,0.19339106146405693,0.89,1.08,1.31,1.59,1.93,2.34,2.84
223.0,-0.015116093419859238,1.6165137047958904,0.19282667911997425,0.91,1.1,1.33,1.62,1.96,2.38,2.89
224.0,-0.01917907104870292,1.642350058764283,0.19296490583107048,0.92,1.12,1.36,1.64,1.99,2.42,2.94
225.0,-0.01857729237859952,1.671954864008649,0.19267329172166173,0.94,1.14,1.38,1.67,2.03,2.46,2.99
226.0,-0.013278990693481443,1.69858398208599,0.19314244944646555,0.95,1.16,1.4,1.7,2.06,2.5,3.04
227.0,-0.0014260449470943435,1.7293171063866046,0.1931803913584726,0.97,1.17,1.43,1.73,2.1,2.54,3.09
228.0,0.011598207543263296,1.7579126768887527,0.1940000876612877,0.98,1.19,1.45,1.76,2.13,2.59,3.14
229.0,0.011622440998149521,1.7875070088933522,0.1937069508818469,1.0,1.21,1.47,1.79,2.17,2.63,3.19
230.0,2.3820894925617796e-05,1.8162240963677632,0.19285877565606432,1.02,1.23,1.5,1.82,2.2,2.67,3.24
