days,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
231.0,0.9251028576492784,43.80980793472489,0.05340748184199783,36.6,39.4,41.7,43.8,45.9,48.3,51.1
232.0,0.9256054687261897,43.99584071783507,0.05301901600387118,36.8,39.6,41.9,44.0,46.1,48.4,51.3
233.0,0.9684896022238288,44.17802781039517,0.05247117599613939,37.0,39.8,42.1,44.2,46.2,48.6,51.4
234.0,0.9901647922868325,44.340503315226215,0.051872851827162794,37.2,40.0,42.3,44.3,46.4,48.7,51.5
235.0,0.9868563373190519,44.5255166920346,0.051016036728744045,37.5,40.2,42.5,44.5,46.6,48.8,51.6
236.0,0.9609524977880877,44.676756190918255,0.050606930011405586,37.7,40.4,42.6,44.7,46.7,49.0,51.7
237.0,0.9835784657166451,44.839162550015274,0.0500223299225591,37.9,40.6,42.8,44.8,46.9,49.1,51.8
238.0,0.9138311783783815,44.9951571068479,0.04961841974870797,38.1,40.8,43.0,45.0,47.0,49.2,52.0
239.0,0.7872855311144864,45.110527147412704,0.049260383176974724,38.3,41.0,43.1,45.1,47.1,49.4,52.1
240.0,0.9076921432566559,45.2943204225013,0.048817744613333366,38.5,41.1,43.3,45.3,47.3,49.5,52.2
241.0,0.8553010973464119,45.42654870730998,0.048206966857179796,38.7,41.3,43.5,45.4,47.4,49.6,52.3
242.0,0.9030378268830567,45.594121725952036,0.047713183362955755,38.9,41.5,43.6,45.6,47.6,49.7,52.4
243.0,0.8484340962391228,45.74043102660041,0.04725119020948318,39.1,41.7,43.8,45.7,47.7,49.9,52.5
244.0,1.0352614025945075,45.90716724309185,0.04698471830909246,39.2,41.8,44.0,45.9,47.8,50.0,52.6
245.0,0.9789406885771608,46.038646460325374,0.04654707914561085,39.4,42.0,44.1,46.0,48.0,50.1,52.7
246.0,1.035943676127305,46.207019251515526,0.04590708940774696,39.6,42.2,44.3,46.2,48.1,50.2,52.8
247.0,0.8934639298712822,46.29374121642796,0.04560297750268288,39.8,42.3,44.4,46.3,48.2,50.3,52.9
248.0,0.8338321418121813,46.42584528155226,0.0450139922289407,40.0,42.5,44.6,46.4,48.3,50.4,53.0
249.0,1.0305338087631826,46.60579242723704,0.04505534805117064,40.1,42.6,44.7,46.6,48.5,50.6,53.1
250.0,0.9755811948284799,46.73833330490623,0.04447484418202903,40.3,42.8,44.9,46.7,48.6,50.7,53.2
251.0,0.8256367455340798,46.83976539520038,0.04400583137304165,40.5,43.0,45.0,46.8,48.7,50.8,53.3
252.0,0.944633259655195,46.97568442039073,0.04387242606341095,40.6,43.1,45.1,47.0,48.8,50.9,53.4
253.0,0.8824766833828697,47.093348324104454,0.04346308758849047,40.8,43.2,45.3,47.1,48.9,51.0,53.5
254.0,0.9733930082420482,47.23814639899859,0.043248252771951025,40.9,43.4,45.4,47.2,49.1,51.1,53.6
255.0,0.9395889566534219,47.360872788007605,0.042912423366837135,41.1,43.5,45.5,47.4,49.2,51.2,53.7
256.0,0.8759826567818121,47.493137758481105,0.04234495024841426,41.3,43.7,45.7,47.5,49.3,51.3,53.8
257.0,1.0322572939561376,47.60543216914382,0.04200907189104244,41.4,43.8,45.8,47.6,49.4,51.4,53.8
258.0,0.8695598968168604,47.70705444543371,0.041556043961720274,41.6,44.0,45.9,47.7,49.5,51.5,53.9
259.0,0.9694872169461828,47.83785407921379,0.04136226469199175,41.7,44.1,46.1,47.8,49.6,51.6,54.0
260.0,0.799861387054581,47.92476029381071,0.041070677473361364,41.9,44.2,46.2,47.9,49.7,51.7,54.1
261.0,0.9341824420735584,48.075170318065084,0.04078875761944541,42.0,44.4,46.3,48.1,49.8,51.8,54.2
262.0,0.933968527493539,48.175158106360385,0.040704093913258466,42.1,44.5,46.4,48.2,49.9,51.9,54.3
263.0,0.9277575458275373,48.27444005809198,0.040176679550555545,42.3,44.6,46.5,48.3,50.0,52.0,54.3
264.0,1.0334694429161932,48.40519156603135,0.039987172073384994,42.4,44.7,46.7,48.4,50.1,52.1,54.4
265.0,1.0369670448113255,48.51996390764452,0.03974512497096214,42.5,44.9,46.8,48.5,50.2,52.2,54.5
266.0,0.855506280821461,48.5925455538393,0.03932817025069507,42.7,45.0,46.9,48.6,50.3,52.2,54.6
267.0,0.8551316821761744,48.69253425225174,0.03924738823528425,42.8,45.1,47.0,48.7,50.4,52.3,54.7
268.0,1.0341898023685483,48.80506702166111,0.0389278975923129,42.9,45.2,47.1,48.8,50.5,52.4,54.7
269.0,0.8480932683217967,48.892080469310585,0.03864884709370423,43.1,45.3,47.2,48.9,50.6,52.5,54.8
270.0,0.8474311601334225,49.00648753392154,0.03841275460594294,43.2,45.5,47.3,49.0,50.7,52.6,54.9
271.0,0.8470475053461202,49.10647741861467,0.03833452068087805,43.3,45.6,47.4,49.1,50.8,52.7,55.0
272.0,1.0349409655817867,49.20494452225457,0.03788583147312756,43.4,45.7,47.5,49.2,50.9,52.7,55.0
273.0,0.8395987814328788,49.29189979715921,0.037610506669775265,43.6,45.8,47.6,49.3,51.0,52.8,55.1
274.0,0.839208988653946,49.391890947042555,0.037534347302769264,43.7,45.9,47.7,49.4,51.1,52.9,55.2
275.0,0.9145029746052061,49.47400574885592,0.037180956228370914,43.8,46.0,47.8,49.5,51.1,53.0,55.2
276.0,0.9142576716778141,49.57399654296463,0.03710595392509778,43.9,46.1,47.9,49.6,51.2,53.1,55.3
277.0,0.9150984542221728,49.65993579578229,0.03689780178640638,44.0,46.2,48.0,49.7,51.3,53.1,55.4
278.0,1.112858012986025,49.77221407976829,0.03658743748414296,44.1,46.3,48.1,49.8,51.4,53.2,55.4
279.0,0.9518767806835153,49.83644097196426,0.03655054962518036,44.2,46.4,48.2,49.8,51.5,53.3,55.5
280.0,0.746046326588691,49.92376057714036,0.036276189814341345,44.4,46.5,48.3,49.9,51.6,53.4,55.6
281.0,0.8228945789346297,49.99157925287516,0.03579762684679925,44.5,46.6,48.4,50.0,51.6,53.4,55.6
