days,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
185.0,0.9503359523650263,24.23287365856062,0.06427146207424135,19.6,21.1,22.7,24.2,25.8,27.4,28.9
186.0,0.9312180546373149,24.37190652023618,0.0640557151000261,19.7,21.3,22.8,24.4,25.9,27.5,29.1
187.0,1.0000082523533467,24.50000083942474,0.06384835802496545,19.8,21.4,22.9,24.5,26.1,27.6,29.2
188.0,1.0754890655849534,24.62929581401551,0.0633421611424627,19.9,21.5,23.1,24.6,26.2,27.7,29.3
189.0,1.0445069944388028,24.765901318549414,0.06286023522289362,20.1,21.6,23.2,24.8,26.3,27.9,29.4
190.0,0.9297219233762694,24.87189232253635,0.06276763289357006,20.2,21.8,23.3,24.9,26.4,28.0,29.6
191.0,0.9999838844375877,24.999992942520844,0.06257152487729888,20.3,21.9,23.4,25.0,26.6,28.1,29.7
192.0,0.9485737977124328,25.132892654284042,0.06196932227067371,20.5,22.0,23.6,25.1,26.7,28.3,29.8
193.0,1.0454876024115336,25.265915421092835,0.061616461851777056,20.6,22.1,23.7,25.3,26.8,28.4,29.9
194.0,0.9282301510043197,25.37187941947198,0.061530324079428114,20.7,22.3,23.8,25.4,26.9,28.5,30.1
195.0,1.0781813127332802,25.529278074479002,0.06110997725690023,20.8,22.4,24.0,25.5,27.1,28.6,30.2
196.0,0.9476025867896485,25.632902992708107,0.06076021371739457,21.0,22.5,24.1,25.6,27.2,28.8,30.3
197.0,1.0464654448445396,25.76592856850704,0.060420952190869064,21.1,22.6,24.2,25.8,27.3,28.9,30.4
198.0,1.0000094397776895,25.90000169112514,0.06039712129008715,21.2,22.8,24.3,25.9,27.5,29.0,30.6
199.0,1.0796765568146611,26.02926878621266,0.059936546680338855,21.3,22.9,24.5,26.0,27.6,29.1,30.7
200.0,0.9466264906008528,26.132913044753515,0.05959739023566241,21.5,23.0,24.6,26.1,27.7,29.3,30.8
201.0,0.9255589316133335,26.271861780168827,0.05942185933686652,21.6,23.2,24.7,26.3,27.8,29.4,31.0
202.0,1.0000094755896451,26.40000191507443,0.05925324222580273,21.7,23.3,24.8,26.4,28.0,29.5,31.1
203.0,1.081171695102187,26.529259714314446,0.05880732553894051,21.8,23.4,25.0,26.5,28.1,29.6,31.2
204.0,1.048227981149935,26.665951600986332,0.058382007414656725,22.0,23.5,25.1,26.7,28.2,29.8,31.3
205.0,0.9240757876172447,26.771849773998568,0.05831179323320141,22.1,23.7,25.2,26.8,28.3,29.9,31.5
206.0,1.0000088576996902,26.90000184882249,0.05815188511101369,22.2,23.8,25.3,26.9,28.5,30.0,31.6
207.0,0.9448575305669145,27.032929528739118,0.057612753700635566,22.4,23.9,25.5,27.0,28.6,30.2,31.7
208.0,1.0492038822173624,27.165962849017923,0.057307625381879466,22.5,24.0,25.6,27.2,28.7,30.3,31.8
209.0,0.9225454299833032,27.271831742939927,0.05724243915860243,22.6,24.2,25.7,27.3,28.8,30.4,32.0
210.0,1.0838605441793965,27.42924356739221,0.05687842803757173,22.7,24.3,25.9,27.4,29.0,30.5,32.1
211.0,0.9438805181559983,27.532938650926383,0.05656624587381466,22.9,24.4,26.0,27.5,29.1,30.7,32.2
212.0,1.0501817418076156,27.66597428835385,0.0562720733746801,23.0,24.5,26.1,27.7,29.2,30.8,32.3
213.0,1.000012367469481,27.800001710996636,0.056269247018017256,23.1,24.7,26.2,27.8,29.4,30.9,32.5
214.0,1.0853552455365885,27.929235436740434,0.05586052948926316,23.2,24.8,26.4,27.9,29.5,31.0,32.6
215.0,0.9429573446212788,28.032953247051367,0.05555708780101905,23.4,24.9,26.5,28.0,29.6,31.2,32.7
216.0,0.9198568319026372,28.17181192199532,0.055413250417379295,23.5,25.1,26.6,28.2,29.7,31.3,32.9
217.0,1.00001336136059,28.300001692766635,0.05527508566795827,23.6,25.2,26.7,28.3,29.9,31.4,33.0
218.0,0.9421200368245555,28.432953253962868,0.05477530619240923,23.8,25.3,26.9,28.4,30.0,31.6,33.1
219.0,1.0519414129153952,28.56599375477005,0.05449942287200253,23.9,25.4,27.0,28.6,30.1,31.7,33.2
220.0,0.9183634345236048,28.671801489806853,0.05444666531594544,24.0,25.6,27.1,28.7,30.2,31.8,33.4
221.0,1.0880430611137897,28.829221174868202,0.05411723983816868,24.1,25.7,27.3,28.8,30.4,31.9,33.5
222.0,0.9411453110578087,28.932961932794328,0.05382851528792325,24.3,25.8,27.4,28.9,30.5,32.1,33.6
223.0,1.0529142182858748,29.066009016700946,0.05356209899812905,24.4,25.9,27.5,29.1,30.6,32.2,33.7
224.0,1.000015712133096,29.199996720254607,0.05357151976558033,24.5,26.1,27.6,29.2,30.8,32.3,33.9
225.0,1.0895315828496719,29.329211807273207,0.0531949771554118,24.6,26.2,27.8,29.3,30.9,32.4,34.0
226.0,0.9401698634984229,29.43296993227841,0.052913888717175235,24.8,26.3,27.9,29.4,31.0,32.6,34.1
227.0,0.9156707350319456,29.57178343833213,0.05278918269296524,24.9,26.5,28.0,29.6,31.1,32.7,34.3
228.0,1.0000075396364443,29.700000989876976,0.05266954394345774,25.0,26.6,28.1,29.7,31.3,32.8,34.4
229.0,1.0910345723763568,29.829205845220528,0.052303543459697135,25.1,26.7,28.3,29.8,31.4,32.9,34.5
230.0,1.054676498026314,29.96602146243756,0.05195359459631573,25.3,26.8,28.4,30.0,31.5,33.1,34.6
