days,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
260.0,0.49966337387527493,32.693382964072185,0.038888619528361916,28.9,30.3,31.5,32.7,33.9,35.2,36.7
261.0,0.3661734659596596,32.72523321856183,0.03818442004589648,29.0,30.4,31.6,32.7,33.9,35.2,36.7
262.0,0.3641705806017022,32.825226467863885,0.03806798536250095,29.1,30.5,31.7,32.8,34.0,35.3,36.8
263.0,0.3031389656072566,32.84918810420894,0.037708076044681724,29.2,30.5,31.7,32.9,34.0,35.3,36.8
264.0,0.36215999745346694,32.92521973999927,0.03795223599640675,29.2,30.6,31.8,32.9,34.1,35.4,36.9
265.0,0.44645355695440486,32.99222493818201,0.03723340511990577,29.3,30.7,31.9,33.0,34.1,35.4,36.9
266.0,0.34970258596482046,33.02631672931463,0.03718714768361624,29.4,30.7,31.9,33.0,34.2,35.5,36.9
267.0,0.1459498833440223,33.08069353365233,0.036777620785527446,29.5,30.8,32.0,33.1,34.2,35.5,37.0
268.0,0.332476576814016,33.13994805632224,0.036842496752532664,29.5,30.9,32.0,33.1,34.3,35.6,37.0
269.0,0.14327856293518462,33.180686240454136,0.03666663160139537,29.6,30.9,32.1,33.2,34.3,35.6,37.1
270.0,0.43065144796258836,33.2930357278661,0.036252865057484526,29.7,31.0,32.2,33.3,34.4,35.7,37.1
271.0,0.4174129646175598,33.30678856428302,0.03602238434533234,29.7,31.1,32.2,33.3,34.4,35.7,37.1
272.0,0.4161095869791135,33.37821289510318,0.03594523109804741,29.8,31.1,32.3,33.4,34.5,35.7,37.2
273.0,0.10448366434679801,33.39571067252206,0.03557305661316655,29.9,31.2,32.3,33.4,34.5,35.8,37.2
274.0,0.41429103978068266,33.47820717710906,0.03583777075494085,29.9,31.2,32.4,33.5,34.6,35.8,37.3
275.0,0.10037749543159454,33.495591056776384,0.03546658084006718,30.0,31.3,32.4,33.5,34.6,35.9,37.3
276.0,0.7100562096239009,33.60444106558604,0.03518400022303406,30.0,31.4,32.5,33.6,34.7,35.9,37.3
277.0,0.10034431641517697,33.59581410815333,0.03536114734723351,30.1,31.4,32.5,33.6,34.7,36.0,37.4
278.0,0.38553727475334204,33.69283081806531,0.0347601140770002,30.2,31.5,32.6,33.7,34.8,36.0,37.4
279.0,0.5704020165784318,33.72238737926751,0.0346338253258334,30.2,31.5,32.7,33.7,34.8,36.0,37.4
280.0,0.38358726633012064,33.79283768584373,0.034656725950681304,30.3,31.6,32.7,33.8,34.9,36.1,37.5
281.0,0.5690350941758764,33.82237992652357,0.03453137057516145,30.3,31.6,32.8,33.8,34.9,36.1,37.5
282.0,0.3817557764002077,33.892820418693546,0.03455482305550466,30.4,31.7,32.8,33.9,35.0,36.2,37.6
283.0,0.23331612373770763,33.910950238228,0.034102873311578075,30.5,31.7,32.9,33.9,35.0,36.2,37.6
284.0,0.4844318704290796,33.959849603678464,0.033862028584523245,30.5,31.8,32.9,34.0,35.0,36.2,37.6
285.0,0.0525124091939714,33.98215523014041,0.03411597050450466,30.6,31.8,32.9,34.0,35.1,36.3,37.7
286.0,0.21092031899295682,34.02444658175806,0.0337772617051259,30.6,31.9,33.0,34.0,35.1,36.3,37.7
287.0,0.35193274847222716,34.078924420671996,0.03352645679465334,30.7,31.9,33.0,34.1,35.2,36.3,37.7
288.0,0.20851848781012053,34.12444009189793,0.033678177331310975,30.7,32.0,33.1,34.1,35.2,36.4,37.8
289.0,0.10416912439560241,34.14628986611422,0.03333143204295887,30.8,32.0,33.1,34.2,35.2,36.4,37.8
290.0,0.543058812982256,34.23677933948993,0.033277840934365435,30.8,32.1,33.2,34.2,35.3,36.5,37.8
291.0,0.4685753750921439,34.26049370033637,0.03293900353977551,30.9,32.1,33.2,34.3,35.3,36.5,37.8
292.0,0.5316765524175217,34.32216390852561,0.032986381403871765,30.9,32.2,33.3,34.3,35.4,36.5,37.9
293.0,0.1919041399461474,34.32581566172109,0.032856664211660926,31.0,32.2,33.3,34.3,35.4,36.6,37.9
294.0,0.6635115160052354,34.40411801205648,0.0324959886697207,31.0,32.3,33.4,34.4,35.4,36.6,37.9
295.0,0.16819356145779202,34.41070606381933,0.03256606388113832,31.1,32.3,33.4,34.4,35.5,36.6,38.0
296.0,0.4525404355112555,34.47434871269923,0.03252669118929809,31.1,32.4,33.4,34.5,35.5,36.7,38.0
297.0,0.29010708211116354,34.49244084095296,0.03208572879656779,31.2,32.4,33.5,34.5,35.5,36.7,38.0
298.0,0.14283540864368222,34.524144912535384,0.03225009040081631,31.2,32.5,33.5,34.5,35.6,36.7,38.1
299.0,0.28799369376962114,34.59243692325019,0.03199289863312205,31.3,32.5,33.6,34.6,35.6,36.8,38.1
300.0,0.28799369376962114,34.59243692325019,0.03199289863312205,31.3,32.5,33.6,34.6,35.6,36.8,38.1
