days,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
268.0,1.4399994851185625,48.21316479092554,0.036250818692910455,42.7,44.8,46.6,48.2,49.8,51.5,53.5
269.0,1.6443869577207635,48.32372234478967,0.03591161765069595,42.8,44.9,46.7,48.3,49.9,51.6,53.5
270.0,1.645685248459245,48.42371711818095,0.03583754011513203,42.9,45.0,46.8,48.4,50.0,51.7,53.6
271.0,1.662243093499301,48.51067567112075,0.03562409658982356,43.0,45.1,46.9,48.5,50.1,51.7,53.7
272.0,1.4098438106657842,48.55076163960721,0.03563731652127875,43.1,45.2,46.9,48.6,50.1,51.8,53.8
273.0,1.4106452776550022,48.65075649695975,0.03556411954548516,43.2,45.3,47.0,48.7,50.2,51.9,53.9
274.0,1.4517865124616258,48.726496160772165,0.03528398033510134,43.3,45.4,47.1,48.7,50.3,52.0,53.9
275.0,1.4527003521518393,48.82648623975655,0.035211818081234414,43.4,45.5,47.2,48.8,50.4,52.1,54.0
276.0,1.4653601220168233,48.9131789095212,0.03500222007507922,43.5,45.6,47.3,48.9,50.5,52.1,54.1
277.0,1.6638839307117177,49.008033205200206,0.03482964381283731,43.6,45.6,47.4,49.0,50.6,52.2,54.1
278.0,1.5487615511657498,49.07959468579718,0.034726344722728106,43.7,45.7,47.5,49.1,50.6,52.3,54.2
279.0,1.5498083187548983,49.17958352760364,0.03465581982955613,43.8,45.8,47.6,49.2,50.7,52.4,54.3
280.0,1.4625565791886719,49.211124924241176,0.034357435311566965,43.9,45.9,47.6,49.2,50.8,52.4,54.3
281.0,1.4634601968186687,49.3111199251933,0.03428780406425589,44.0,46.0,47.7,49.3,50.9,52.5,54.4
282.0,1.5677804599248357,49.39514876561823,0.034358354208152725,44.0,46.1,47.8,49.4,50.9,52.6,54.5
283.0,1.8092886604077278,49.492727421306974,0.0338898148034483,44.1,46.2,47.9,49.5,51.0,52.6,54.5
284.0,1.610955242140741,49.54195726646592,0.03403492955381305,44.2,46.2,48.0,49.5,51.1,52.7,54.6
285.0,1.3415898995593531,49.58225055228296,0.034043807550477354,44.3,46.3,48.0,49.6,51.1,52.8,54.7
286.0,1.5799551928414945,49.67964210394062,0.03358818431323051,44.4,46.4,48.1,49.7,51.2,52.8,54.7
287.0,1.581085804740659,49.77963748384297,0.03352077014871625,44.5,46.5,48.2,49.8,51.3,52.9,54.8
288.0,1.7374870514612892,49.83963151272758,0.03338407925664655,44.5,46.6,48.3,49.8,51.3,53.0,54.8
289.0,1.5822096360644013,49.879632114702105,0.03345362888446797,44.6,46.6,48.3,49.9,51.4,53.0,54.9
290.0,1.5833330694408059,49.97962660093688,0.03338675472169374,44.7,46.7,48.4,50.0,51.5,53.1,55.0
291.0,1.5008291688968824,50.02651710228466,0.03308260589549455,44.8,46.8,48.5,50.0,51.5,53.2,55.0
292.0,1.348861273540936,50.06707426512357,0.033144530686665986,44.9,46.8,48.5,50.1,51.6,53.2,55.1
293.0,1.8156002770300614,50.18981065920982,0.03299731023352623,44.9,46.9,48.6,50.2,51.7,53.3,55.1
294.0,1.5160995970712232,50.2132116327794,0.03281627827048784,45.0,47.0,48.7,50.2,51.7,53.3,55.2
295.0,1.5982249060776468,50.29290070640427,0.03261207556700957,45.1,47.1,48.7,50.3,51.8,53.4,55.2
296.0,1.2701593705644099,50.30034168462613,0.03257316015670761,45.2,47.1,48.8,50.3,51.8,53.4,55.3
297.0,1.7589694851469866,50.42390305147672,0.032432970851139685,45.2,47.2,48.9,50.4,51.9,53.5,55.3
298.0,1.6158287135307985,50.47968856869082,0.032348562770962756,45.3,47.3,48.9,50.5,52.0,53.5,55.4
299.0,1.5133497683908996,50.51115041900274,0.032200973714385774,45.4,47.3,49.0,50.5,52.0,53.6,55.4
300.0,1.7618898778908354,50.62389519731833,0.03230495051585418,45.4,47.4,49.1,50.6,52.1,53.7,55.5
