days,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
258.0,0.5892501211902391,2.776230312811417,0.1493380963399214,1.61,2.04,2.41,2.77,3.17,3.63,4.16
259.0,0.5849701621473866,2.8033574332601847,0.14787740903956234,1.64,2.06,2.44,2.8,3.2,3.65,4.19
260.0,0.5923838099327293,2.8315452769987854,0.1469268124967467,1.66,2.09,2.46,2.83,3.23,3.68,4.22
261.0,0.5965508533157206,2.857790737179525,0.14621143069420106,1.68,2.11,2.49,2.85,3.26,3.71,4.25
262.0,0.5660743764145725,2.8817469692918625,0.14491331988648712,1.71,2.14,2.51,2.88,3.28,3.74,4.28
263.0,0.5887784149260333,2.9077340384468213,0.1436735952341474,1.73,2.16,2.54,2.9,3.31,3.76,4.3
264.0,0.5817963635396814,2.9328085773752015,0.14278967619525124,1.75,2.19,2.56,2.93,3.33,3.79,4.33
265.0,0.551056188669516,2.955065427143969,0.14199916899959508,1.78,2.21,2.58,2.95,3.36,3.82,4.36
266.0,0.559050582953419,2.977919822328111,0.1408068686238597,1.8,2.23,2.61,2.97,3.38,3.84,4.38
267.0,0.5675326086856344,3.003268428302543,0.14011524814993462,1.82,2.25,2.63,3.0,3.41,3.86,4.41
268.0,0.5667007295765318,3.0247905961589012,0.13935292701558089,1.84,2.27,2.65,3.02,3.43,3.89,4.43
269.0,0.5392584822587161,3.044777184434067,0.13847885101764876,1.86,2.3,2.67,3.04,3.45,3.91,4.46
270.0,0.538527575212581,3.0663168738250604,0.13773837634057115,1.88,2.32,2.69,3.06,3.47,3.94,4.48
271.0,0.5587976964086327,3.094545684587355,0.13687753575084338,1.9,2.34,2.72,3.09,3.5,3.96,4.51
272.0,0.5556829596641089,3.1145238713552565,0.1359905590751187,1.92,2.36,2.74,3.11,3.52,3.98,4.53
273.0,0.5525904346900294,3.1345064543849057,0.13511490373825005,1.94,2.38,2.76,3.13,3.54,4.0,4.55
274.0,0.5494898643689483,3.154487353177375,0.13425045949314549,1.96,2.4,2.78,3.15,3.56,4.02,4.57
275.0,0.5518119971084472,3.174721759612971,0.13385374437605535,1.98,2.41,2.8,3.17,3.58,4.05,4.59
276.0,0.5399252586356216,3.191631848756206,0.1338977287986377,1.99,2.43,2.81,3.19,3.6,4.07,4.62
277.0,0.5368377485031606,3.211624344055849,0.13305633721237206,2.01,2.45,2.83,3.21,3.62,4.09,4.64
278.0,0.5152414316294871,3.228083498818787,0.1323227820298645,2.03,2.47,2.85,3.22,3.64,4.11,4.66
279.0,0.5377015277222513,3.24630967739739,0.13196441509530743,2.04,2.48,2.87,3.24,3.66,4.12,4.68
280.0,0.5228362332932935,3.263431816263245,0.13134658238719218,2.06,2.5,2.88,3.26,3.68,4.14,4.7
281.0,0.5035737481935055,3.2802722230975307,0.13051158403359733,2.08,2.52,2.9,3.28,3.69,4.16,4.72
282.0,0.5325575250817186,3.29781966668068,0.13010827855686577,2.09,2.53,2.92,3.29,3.71,4.18,4.73
283.0,0.5175691711967382,3.3149440909572028,0.12950932367778137,2.11,2.55,2.93,3.31,3.73,4.2,4.75
284.0,0.5243344040098682,3.3300340013896053,0.12914993790327944,2.12,2.56,2.95,3.33,3.74,4.21,4.77
285.0,0.5158353950217197,3.3447066411027144,0.12898998387365673,2.13,2.58,2.96,3.34,3.76,4.23,4.79
286.0,0.5159412120018085,3.3634081503663293,0.1284872464236864,2.15,2.59,2.98,3.36,3.78,4.25,4.81
287.0,0.5111649208847925,3.374678754569518,0.12783319112082772,2.16,2.61,2.99,3.37,3.79,4.26,4.82
288.0,0.5368440700790813,3.3944686596754403,0.12767311895368672,2.17,2.62,3.01,3.39,3.81,4.28,4.84
289.0,0.5097664859074175,3.403373853349165,0.12696381974757492,2.19,2.63,3.02,3.4,3.82,4.29,4.85
290.0,0.4883780916523221,3.4136526942786634,0.12705108707451282,2.2,2.64,3.03,3.41,3.83,4.31,4.87
291.0,0.5309599003917318,3.434435858139306,0.12617378753174732,2.21,2.66,3.05,3.43,3.85,4.32,4.88
292.0,0.509266014707303,3.4446946573987716,0.12626754994032957,2.22,2.67,3.06,3.44,3.86,4.34,4.9
293.0,0.5077407460405677,3.4546867598377338,0.125898812125752,2.23,2.68,3.07,3.45,3.87,4.35,4.91
294.0,0.4997449733553629,3.4665174265736183,0.12586225559750244,2.24,2.69,3.08,3.46,3.89,4.36,4.93
295.0,0.5199055466663867,3.481590626451007,0.1255710304758917,2.25,2.7,3.09,3.48,3.9,4.38,4.94
296.0,0.5184293902057241,3.491583441126942,0.12520831853743702,2.26,2.71,3.1,3.49,3.91,4.39,4.95
297.0,0.5062936998524736,3.503150705649748,0.12496819348505986,2.27,2.72,3.12,3.5,3.92,4.4,4.97
298.0,0.5047812908214145,3.5131428467479577,0.12460938858037018,2.28,2.73,3.13,3.51,3.93,4.41,4.98
299.0,0.5032698078358847,3.5231350443344542,0.12425266449641538,2.29,2.74,3.14,3.52,3.94,4.42,4.99
300.0,0.5058955026613934,3.533377243612619,0.12410622815181688,2.3,2.75,3.14,3.53,3.96,4.43,5.0
